-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
1133,0.7142857142857143,0.2857142857142857,0.0,0.0,0.3,0.0,0.0,0.8,0.8333333333333334,0.5,1.0,0.0,1.0,0.047619047619047616,0.6521739130434783,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45926654706097964,-1
1134,0.2857142857142857,0.14285714285714285,0.0,0.1,1.0,0.0,1.0,0.2,1.0,0.25,1.0,0.0,1.0,0.047619047619047616,0.9130434782608695,0.04081632653061224,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45926654706097964,-1
1135,0.42857142857142855,0.14285714285714285,0.6666666666666666,0.7,0.8,1.0,1.0,0.8,0.8333333333333334,0.25,1.0,0.0,0.4,0.047619047619047616,0.8152173913043478,0.0,0.8333333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45926654706097964,1
1136,0.0,0.0,1.0,0.4,0.4,0.0,1.0,0.4,1.0,0.25,1.0,0.0,1.0,0.047619047619047616,0.9456521739130435,0.02040816326530612,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45928583830082764,1
1137,0.14285714285714285,0.2857142857142857,0.6666666666666666,0.5,0.6,1.0,1.0,0.5,0.6666666666666666,1.0,1.0,0.0,1.0,0.0,0.3804347826086957,0.6632653061224489,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.45928583830082764,1
1138,0.2857142857142857,0.14285714285714285,0.3333333333333333,0.6,0.7,0.0,1.0,0.9,0.5,0.0,0.6666666666666666,0.0,1.0,0.09523809523809523,0.7608695652173914,0.0,0.8333333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45928583830082764,-1
1139,0.2857142857142857,0.14285714285714285,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6666666666666666,0.0,1.0,0.047619047619047616,0.8260869565217391,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45928583830082764,1
1140,0.2857142857142857,0.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.4,1.0,0.75,0.8333333333333334,0.0,0.8,0.14285714285714285,0.5652173913043478,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45928583830082764,1
1141,0.8571428571428571,0.14285714285714285,0.6666666666666666,0.4,0.4,1.0,1.0,0.8,0.16666666666666666,0.75,0.6666666666666666,0.0,1.0,0.0,0.32608695652173914,0.6632653061224489,0.16666666666666666,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.45928583830082764,1
1142,0.42857142857142855,0.2857142857142857,0.0,0.3,0.1,0.0,1.0,1.0,1.0,0.0,0.16666666666666666,0.0,1.0,0.14285714285714285,0.6956521739130435,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45928583830082764,-1
1143,0.0,0.14285714285714285,0.6666666666666666,0.5,0.2,1.0,1.0,0.5,0.6666666666666666,0.25,1.0,0.0,1.0,0.14285714285714285,0.6739130434782609,0.01020408163265306,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45928583830082764,1
1144,0.0,0.42857142857142855,0.3333333333333333,0.3,0.5,0.0,1.0,0.8,0.8333333333333334,0.0,1.0,0.0,1.0,0.047619047619047616,0.5652173913043478,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45930512954067554,-1
1145,0.7142857142857143,0.0,0.6666666666666666,0.6,0.9,0.0,1.0,0.8,1.0,0.25,1.0,0.0,1.0,0.14285714285714285,0.9130434782608695,0.02040816326530612,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4593244207805236,1
1146,0.5714285714285714,0.14285714285714285,0.6666666666666666,0.2,0.2,1.0,1.0,0.5,0.6666666666666666,0.25,0.8333333333333334,0.0,1.0,0.14285714285714285,0.5869565217391305,0.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4593244207805236,1
1147,0.42857142857142855,0.14285714285714285,0.3333333333333333,0.3,0.3,1.0,1.0,0.9,0.6666666666666666,0.25,0.8333333333333334,0.0,1.0,0.19047619047619047,0.5978260869565217,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4593244207805236,-1
1148,0.14285714285714285,0.5714285714285714,0.0,0.8,0.8,1.0,0.0,1.0,0.8333333333333334,0.0,1.0,0.0,1.0,0.047619047619047616,0.4891304347826087,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4595752068985474,-1
1149,0.2857142857142857,0.14285714285714285,0.6666666666666666,0.4,0.4,1.0,1.0,1.0,0.8333333333333334,0.25,0.0,0.0,1.0,0.047619047619047616,0.41304347826086957,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4595752068985474,1
1150,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.7,0.6,1.0,1.0,0.8,0.6666666666666666,0.25,0.8333333333333334,0.0,1.0,0.0,0.2608695652173913,0.6632653061224489,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4595944981383953,-1
1151,0.5714285714285714,0.0,0.3333333333333333,0.5,0.4,0.0,1.0,0.9,1.0,0.0,0.3333333333333333,0.0,1.0,0.19047619047619047,0.7391304347826086,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4595944981383953,-1
1152,0.8571428571428571,0.42857142857142855,0.6666666666666666,0.7,0.7,0.0,1.0,0.3,0.3333333333333333,0.75,0.3333333333333333,0.0,1.0,0.047619047619047616,0.2826086956521739,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4595944981383953,1
1153,0.2857142857142857,0.0,1.0,0.5,0.8,1.0,1.0,0.9,1.0,0.0,0.8333333333333334,0.0,0.4,0.0,0.7717391304347826,0.6632653061224489,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4596137893782434,1
1154,0.2857142857142857,0.2857142857142857,0.0,0.5,0.5,0.0,0.0,0.5,1.0,0.5,0.6666666666666666,0.0,1.0,0.0,0.5434782608695652,0.6632653061224489,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4596523718579393,-1
1155,0.8571428571428571,0.42857142857142855,1.0,0.2,0.4,1.0,1.0,0.9,0.5,0.75,0.8333333333333334,0.0,1.0,0.047619047619047616,0.717391304347826,0.0,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4596716630977873,1
1156,0.8571428571428571,0.5714285714285714,0.0,0.7,0.8,1.0,1.0,0.9,0.3333333333333333,0.5,1.0,0.0,1.0,0.047619047619047616,0.31521739130434784,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4596716630977873,-1
1157,0.7142857142857143,0.2857142857142857,0.6666666666666666,0.4,0.4,1.0,1.0,0.5,0.16666666666666666,0.25,0.8333333333333334,0.0,0.2,0.0,0.8695652173913043,0.6632653061224489,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4596716630977873,1
1158,1.0,0.14285714285714285,1.0,0.3,0.5,1.0,1.0,0.8,0.6666666666666666,0.25,1.0,0.0,0.2,0.09523809523809523,0.8152173913043478,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45969095433763535,1
1159,0.2857142857142857,0.42857142857142855,0.3333333333333333,0.5,0.7,1.0,1.0,0.8,0.6666666666666666,0.25,0.3333333333333333,0.0,1.0,0.047619047619047616,0.4891304347826087,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45969095433763535,-1
1160,0.2857142857142857,0.14285714285714285,0.6666666666666666,1.0,1.0,1.0,1.0,0.8,0.6666666666666666,0.5,1.0,0.0,1.0,0.23809523809523808,0.9130434782608695,0.02040816326530612,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.45971024557748325,1
1161,1.0,0.0,0.6666666666666666,0.6,0.5,1.0,1.0,0.8,1.0,0.5,1.0,0.0,0.6,0.047619047619047616,0.8260869565217391,0.0,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.45971024557748325,1
1162,1.0,0.42857142857142855,0.3333333333333333,0.3,0.3,1.0,1.0,0.5,0.3333333333333333,0.25,0.8333333333333334,0.0,1.0,0.09523809523809523,0.40217391304347827,0.0,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.45972953681733125,-1
1163,0.42857142857142855,0.0,1.0,0.2,0.4,1.0,1.0,0.8,0.5,0.0,1.0,0.0,1.0,0.047619047619047616,0.8260869565217391,0.0,0.8333333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45972953681733125,1
1164,1.0,0.0,1.0,0.5,0.0,1.0,1.0,0.8,0.5,0.25,1.0,0.0,0.8,0.09523809523809523,0.7608695652173914,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45972953681733125,1
1165,0.8571428571428571,0.0,1.0,0.5,0.3,0.0,1.0,1.0,1.0,0.25,1.0,0.0,0.8,0.09523809523809523,0.8152173913043478,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45972953681733125,1
1166,0.14285714285714285,0.14285714285714285,0.3333333333333333,0.5,0.4,1.0,1.0,0.9,0.5,0.25,0.5,0.0,0.8,0.09523809523809523,0.8043478260869565,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4597488280571793,-1
1167,0.5714285714285714,0.0,0.6666666666666666,0.3,0.2,1.0,1.0,0.5,0.8333333333333334,0.25,0.8333333333333334,0.0,0.6,0.23809523809523808,0.9130434782608695,0.04081632653061224,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4597488280571793,1
1168,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.16666666666666666,0.5,0.3333333333333333,0.0,0.6,0.0,0.7717391304347826,0.6632653061224489,0.8333333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4597488280571793,-1
1169,0.42857142857142855,0.0,0.3333333333333333,0.4,0.5,1.0,1.0,0.9,0.6666666666666666,0.0,0.0,0.0,1.0,0.14285714285714285,0.7608695652173914,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4597488280571793,-1
1170,1.0,0.5714285714285714,0.3333333333333333,0.0,0.6,1.0,1.0,0.9,1.0,0.25,1.0,0.0,1.0,0.047619047619047616,0.31521739130434784,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4597681192970272,-1
1171,0.2857142857142857,0.14285714285714285,0.6666666666666666,0.7,0.8,1.0,1.0,0.5,0.3333333333333333,0.25,0.8333333333333334,0.0,1.0,0.14285714285714285,0.6956521739130435,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4597681192970272,1
1172,0.0,0.14285714285714285,0.3333333333333333,0.9,0.9,0.0,1.0,1.0,0.6666666666666666,0.0,0.8333333333333334,0.0,1.0,0.0,0.6195652173913043,0.6632653061224489,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4597681192970272,-1
1173,0.8571428571428571,0.5714285714285714,0.3333333333333333,0.0,0.1,0.0,1.0,1.0,1.0,0.0,0.8333333333333334,0.0,1.0,0.047619047619047616,0.5217391304347826,0.0,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4597681192970272,-1
1174,1.0,0.42857142857142855,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.0,0.0,0.8,0.09523809523809523,0.6195652173913043,0.02040816326530612,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4597874105368752,-1
1175,0.2857142857142857,0.14285714285714285,0.6666666666666666,0.3,0.3,1.0,1.0,0.5,1.0,0.5,0.5,0.0,0.6,0.19047619047619047,0.782608695652174,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4598067017767232,1
1176,0.8571428571428571,0.2857142857142857,0.6666666666666666,0.6,0.6,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.19047619047619047,0.6413043478260869,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4600381966548991,1
1177,0.2857142857142857,0.2857142857142857,0.0,0.5,0.5,1.0,1.0,1.0,0.5,0.0,0.16666666666666666,0.0,1.0,0.09523809523809523,0.782608695652174,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4600381966548991,-1
1178,0.5714285714285714,0.14285714285714285,0.6666666666666666,0.7,0.8,1.0,1.0,0.9,0.6666666666666666,0.0,0.5,0.0,0.6,0.14285714285714285,0.75,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.460057487894747,1
1179,0.0,0.5714285714285714,0.0,0.5,0.5,0.0,0.0,0.4,1.0,0.25,1.0,0.0,1.0,0.09523809523809523,0.5108695652173914,0.01020408163265306,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.460076779134595,-1
1180,0.42857142857142855,0.14285714285714285,0.3333333333333333,0.3,0.3,1.0,0.0,0.7,0.5,0.5,0.8333333333333334,0.0,1.0,0.047619047619047616,0.6413043478260869,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.460096070374443,-1
1181,0.7142857142857143,0.2857142857142857,0.3333333333333333,0.4,0.3,1.0,1.0,1.0,1.0,0.25,0.0,0.0,0.8,0.0,0.2608695652173913,0.6632653061224489,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46011536161429095,-1
1182,0.2857142857142857,0.14285714285714285,1.0,0.4,0.3,1.0,1.0,0.7,0.5,0.5,0.8333333333333334,0.0,0.6,0.047619047619047616,0.5434782608695652,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46011536161429095,1
1183,0.5714285714285714,0.2857142857142857,0.0,0.5,0.5,1.0,0.0,1.0,0.0,0.25,1.0,0.0,1.0,0.09523809523809523,0.30434782608695654,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46013465285413896,-1
1184,1.0,0.0,0.0,1.0,0.9,1.0,1.0,0.2,0.16666666666666666,0.5,0.0,0.0,0.4,0.19047619047619047,0.6304347826086957,0.0,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.46013465285413896,-1
1185,0.8571428571428571,0.14285714285714285,0.6666666666666666,0.3,0.7,1.0,1.0,0.8,0.8333333333333334,0.25,1.0,0.0,0.2,0.0,0.6956521739130435,0.6632653061224489,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46015394409398697,1
1186,0.42857142857142855,0.2857142857142857,0.3333333333333333,0.7,0.7,1.0,1.0,0.9,0.3333333333333333,0.0,1.0,0.0,1.0,0.14285714285714285,0.8586956521739131,0.02040816326530612,0.8333333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46017323533383486,-1
1187,0.14285714285714285,0.14285714285714285,0.6666666666666666,0.7,0.8,1.0,1.0,0.7,0.8333333333333334,0.0,1.0,0.0,1.0,0.14285714285714285,0.9130434782608695,0.02040816326530612,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46017323533383486,1
1188,1.0,0.0,0.6666666666666666,0.5,0.5,1.0,0.0,0.8,0.16666666666666666,0.25,1.0,0.0,1.0,0.14285714285714285,0.7391304347826086,0.02040816326530612,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.46021181781353093,1
1189,1.0,0.0,0.3333333333333333,0.7,0.7,1.0,1.0,0.2,0.3333333333333333,0.25,0.16666666666666666,0.0,0.2,0.14285714285714285,0.75,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46023110905337883,-1
1190,1.0,0.14285714285714285,0.6666666666666666,0.7,0.7,1.0,1.0,0.7,0.5,0.25,0.8333333333333334,0.0,1.0,0.09523809523809523,0.6847826086956522,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46023110905337883,1
1191,1.0,0.2857142857142857,0.3333333333333333,0.0,0.6,1.0,1.0,0.9,0.6666666666666666,0.5,1.0,0.0,1.0,0.047619047619047616,0.5434782608695652,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4605011864112507,-1
1192,1.0,0.14285714285714285,0.6666666666666666,0.5,0.5,1.0,1.0,0.5,1.0,0.75,0.0,0.0,1.0,0.14285714285714285,0.8260869565217391,0.02040816326530612,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4605204776510986,1
1193,1.0,0.8571428571428571,0.0,0.6,0.3,0.0,1.0,0.8,0.0,0.75,1.0,0.0,1.0,0.047619047619047616,0.4891304347826087,0.01020408163265306,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4605204776510986,-1
1194,0.2857142857142857,0.14285714285714285,0.6666666666666666,0.4,0.7,1.0,1.0,0.9,0.8333333333333334,0.25,0.8333333333333334,0.0,0.2,0.14285714285714285,0.8369565217391305,0.0,0.8333333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4605976426104906,1
1195,1.0,0.2857142857142857,0.3333333333333333,0.1,0.2,0.0,1.0,0.7,0.5,0.25,1.0,0.0,1.0,0.047619047619047616,0.782608695652174,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4605976426104906,-1
1196,0.42857142857142855,0.0,1.0,0.4,0.4,1.0,0.0,1.0,1.0,0.5,0.5,0.0,1.0,0.0,0.7608695652173914,0.6632653061224489,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4609834674074503,1
1197,1.0,0.14285714285714285,1.0,0.4,0.3,1.0,1.0,0.4,0.6666666666666666,1.0,0.8333333333333334,0.0,1.0,0.047619047619047616,0.6413043478260869,0.0,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.461427165923954,1
1198,0.2857142857142857,0.2857142857142857,0.6666666666666666,0.6,0.6,1.0,1.0,0.7,0.6666666666666666,0.25,0.8333333333333334,0.0,0.8,0.14285714285714285,0.7282608695652174,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.461427165923954,1
1199,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.8,0.7,1.0,1.0,0.7,0.5,0.75,0.8333333333333334,0.0,0.8,0.0,0.6086956521739131,0.6632653061224489,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4614464571638019,-1
1200,0.8571428571428571,0.0,0.3333333333333333,0.8,0.8,0.0,1.0,1.0,0.6666666666666666,0.25,0.0,0.0,1.0,0.047619047619047616,0.6304347826086957,0.0,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4614464571638019,-1
1201,0.14285714285714285,0.5714285714285714,0.0,0.1,0.8,0.0,0.0,0.9,1.0,0.5,0.16666666666666666,0.0,1.0,0.19047619047619047,0.4673913043478261,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4614464571638019,-1
1202,0.7142857142857143,0.0,0.3333333333333333,0.6,0.8,1.0,1.0,1.0,0.8333333333333334,0.25,0.8333333333333334,0.0,1.0,0.0,0.8913043478260869,0.6632653061224489,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46150433088334586,-1
1203,0.42857142857142855,0.14285714285714285,0.6666666666666666,0.5,0.5,1.0,1.0,1.0,0.6666666666666666,0.0,1.0,0.0,1.0,0.09523809523809523,0.7391304347826086,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46150433088334586,1
1204,0.14285714285714285,0.14285714285714285,0.6666666666666666,0.4,0.5,1.0,1.0,0.9,1.0,0.0,1.0,0.0,0.8,0.14285714285714285,0.6847826086956522,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46152362212319387,1
1205,0.42857142857142855,0.14285714285714285,0.3333333333333333,0.7,0.5,1.0,1.0,0.8,0.5,0.25,0.8333333333333334,0.0,1.0,0.14285714285714285,0.7391304347826086,0.01020408163265306,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46152362212319387,-1
1206,0.14285714285714285,0.14285714285714285,0.6666666666666666,0.5,0.5,1.0,1.0,0.7,1.0,0.25,1.0,0.0,1.0,0.047619047619047616,0.532608695652174,0.02040816326530612,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.46152362212319387,1
1207,0.5714285714285714,0.2857142857142857,0.0,0.7,0.8,1.0,1.0,0.7,0.3333333333333333,0.25,0.3333333333333333,0.0,1.0,0.23809523809523808,0.6521739130434783,0.04081632653061224,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4615429133630419,-1
1208,1.0,0.2857142857142857,0.6666666666666666,0.2,0.5,1.0,1.0,0.8,0.5,0.5,1.0,0.0,1.0,0.047619047619047616,0.45652173913043476,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4615429133630419,1
1209,0.8571428571428571,0.0,0.6666666666666666,0.9,0.9,1.0,1.0,1.0,0.6666666666666666,0.25,0.8333333333333334,0.0,0.8,0.14285714285714285,0.6304347826086957,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46158149584273783,1
1210,0.7142857142857143,0.14285714285714285,0.6666666666666666,0.5,0.5,1.0,1.0,0.6,1.0,0.5,0.8333333333333334,0.0,0.4,0.14285714285714285,0.8260869565217391,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46158149584273783,1
1211,0.42857142857142855,0.2857142857142857,0.3333333333333333,0.5,0.7,0.0,1.0,0.7,0.8333333333333334,0.25,1.0,0.0,1.0,0.09523809523809523,0.6413043478260869,0.0,0.8333333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46158149584273783,-1
1212,0.2857142857142857,0.0,1.0,0.5,0.3,1.0,1.0,0.5,0.3333333333333333,0.25,0.3333333333333333,0.0,0.8,0.14285714285714285,0.5434782608695652,0.0,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.46158149584273783,1
1213,0.5714285714285714,0.14285714285714285,0.6666666666666666,0.3,0.7,0.0,1.0,0.7,1.0,0.25,1.0,0.0,1.0,0.0,0.8043478260869565,0.6632653061224489,0.8333333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46158149584273783,1
1214,0.7142857142857143,0.14285714285714285,0.0,0.4,0.5,1.0,0.0,1.0,0.5,0.25,0.8333333333333334,0.0,1.0,0.0,0.6413043478260869,0.6632653061224489,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.46158149584273783,-1
1215,0.8571428571428571,0.42857142857142855,0.3333333333333333,0.0,0.0,1.0,0.0,0.6,0.5,0.5,0.5,0.0,1.0,0.19047619047619047,0.6739130434782609,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46158149584273783,-1
1216,0.8571428571428571,0.42857142857142855,0.3333333333333333,0.8,0.8,1.0,1.0,1.0,0.8333333333333334,0.25,1.0,0.0,0.8,0.047619047619047616,0.40217391304347827,0.0,0.16666666666666666,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.46160078708258584,-1
1217,0.8571428571428571,0.2857142857142857,0.0,0.3,0.3,0.0,1.0,0.8,0.6666666666666666,0.5,1.0,0.0,1.0,0.19047619047619047,0.6304347826086957,0.02040816326530612,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46160078708258584,-1
